"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8870000000","7.0000000000MANA","27.20900000USDT","0.0272090000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8877000000","7.0000000000MANA","27.21390000USDT","0.0272139000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8886000000","13.0000000000MANA","50.55180000USDT","0.0505518000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8861000000","26.0000000000MANA","101.03860000USDT","0.1010386000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8885000000","5.0000000000MANA","19.44250000USDT","0.0194425000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8874000000","7.0000000000MANA","27.21180000USDT","0.0272118000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8883000000","7.0000000000MANA","27.21810000USDT","0.0272181000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8870000000","7.0000000000MANA","27.20900000USDT","0.0272090000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8879000000","12.0000000000MANA","46.65480000USDT","0.0466548000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8881000000","7.0000000000MANA","27.21670000USDT","0.0272167000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8862000000","7.0000000000MANA","27.20340000USDT","0.0272034000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8870000000","27.0000000000MANA","104.94900000USDT","0.1049490000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8869000000","6.0000000000MANA","23.32140000USDT","0.0233214000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8877000000","6.0000000000MANA","23.32620000USDT","0.0233262000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8881000000","3.0000000000MANA","11.66430000USDT","0.0116643000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8866000000","26.0000000000MANA","101.05160000USDT","0.1010516000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8876000000","4.0000000000MANA","15.55040000USDT","0.0155504000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8858000000","5.0000000000MANA","19.42900000USDT","0.0194290000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8870000000","16.0000000000MANA","62.19200000USDT","0.0621920000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8882000000","27.0000000000MANA","104.98140000USDT","0.1049814000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8865000000","5.0000000000MANA","19.43250000USDT","0.0194325000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8874000000","5.0000000000MANA","19.43700000USDT","0.0194370000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8888000000","7.0000000000MANA","27.22160000USDT","0.0272216000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8881000000","7.0000000000MANA","27.21670000USDT","0.0272167000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8872000000","26.0000000000MANA","101.06720000USDT","0.1010672000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8868000000","44.0000000000MANA","171.01920000USDT","0.1710192000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8880000000","25.0000000000MANA","97.20000000USDT","0.0972000000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8861000000","502.0000000000MANA","1950.82220000USDT","1.9508222000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8874000000","74.0000000000MANA","287.66760000USDT","0.2876676000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8869000000","6.0000000000MANA","23.32140000USDT","0.0233214000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8864000000","13.0000000000MANA","50.52320000USDT","0.0505232000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8875000000","8.0000000000MANA","31.10000000USDT","0.0311000000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8864000000","1100.0000000000MANA","4275.04000000USDT","4.2750400000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8869000000","119.0000000000MANA","462.54110000USDT","0.4625411000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8862000000","7.0000000000MANA","27.20340000USDT","0.0272034000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8887000000","7.0000000000MANA","27.22090000USDT","0.0272209000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8884000000","5.0000000000MANA","19.44200000USDT","0.0194420000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8858000000","1447.0000000000MANA","5622.75260000USDT","5.6227526000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8879000000","11.0000000000MANA","42.76690000USDT","0.0427669000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8880000000","7.0000000000MANA","27.21600000USDT","0.0272160000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8869000000","8.0000000000MANA","31.09520000USDT","0.0310952000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8887000000","8.0000000000MANA","31.10960000USDT","0.0311096000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8863000000","3.0000000000MANA","11.65890000USDT","0.0116589000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8862000000","7.0000000000MANA","27.20340000USDT","0.0272034000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8876000000","12.0000000000MANA","46.65120000USDT","0.0466512000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8886000000","6.0000000000MANA","23.33160000USDT","0.0233316000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8869000000","6.0000000000MANA","23.32140000USDT","0.0233214000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8883000000","7.0000000000MANA","27.21810000USDT","0.0272181000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8872000000","136.0000000000MANA","528.65920000USDT","0.5286592000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8882000000","6.0000000000MANA","23.32920000USDT","0.0233292000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8858000000","8.0000000000MANA","31.08640000USDT","0.0310864000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8878000000","6.0000000000MANA","23.32680000USDT","0.0233268000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8888000000","260.0000000000MANA","1011.08800000USDT","1.0110880000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8868000000","7.0000000000MANA","27.20760000USDT","0.0272076000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8878000000","183.0000000000MANA","711.46740000USDT","0.7114674000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8875000000","9.0000000000MANA","34.98750000USDT","0.0349875000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8870000000","3.0000000000MANA","11.66100000USDT","0.0116610000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8869000000","6.0000000000MANA","23.32140000USDT","0.0233214000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8872000000","6.0000000000MANA","23.32320000USDT","0.0233232000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8878000000","566.0000000000MANA","2200.49480000USDT","2.2004948000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8876000000","5.0000000000MANA","19.43800000USDT","0.0194380000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8866000000","7.0000000000MANA","27.20620000USDT","0.0272062000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8862000000","11.0000000000MANA","42.74820000USDT","0.0427482000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8870000000","7.0000000000MANA","27.20900000USDT","0.0272090000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8865000000","6.0000000000MANA","23.31900000USDT","0.0233190000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8863000000","27.0000000000MANA","104.93010000USDT","0.1049301000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8880000000","5.0000000000MANA","19.44000000USDT","0.0194400000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8871000000","8.0000000000MANA","31.09680000USDT","0.0310968000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8869000000","6.0000000000MANA","23.32140000USDT","0.0233214000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8885000000","21.0000000000MANA","81.65850000USDT","0.0816585000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8872000000","9.0000000000MANA","34.98480000USDT","0.0349848000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8885000000","12.0000000000MANA","46.66200000USDT","0.0466620000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8887000000","7.0000000000MANA","27.22090000USDT","0.0272209000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8868000000","6.0000000000MANA","23.32080000USDT","0.0233208000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8873000000","3.0000000000MANA","11.66190000USDT","0.0116619000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8872000000","364.0000000000MANA","1414.94080000USDT","1.4149408000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8862000000","22.0000000000MANA","85.49640000USDT","0.0854964000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8879000000","5.0000000000MANA","19.43950000USDT","0.0194395000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8888000000","5.0000000000MANA","19.44400000USDT","0.0194440000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8865000000","50.0000000000MANA","194.32500000USDT","0.1943250000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8861000000","14.0000000000MANA","54.40540000USDT","0.0544054000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8868000000","20.0000000000MANA","77.73600000USDT","0.0777360000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8884000000","22.0000000000MANA","85.54480000USDT","0.0855448000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8885000000","14.0000000000MANA","54.43900000USDT","0.0544390000USDT"
"2021-11-21 02:39:49","MANAUSDT","SELL","3.8886000000","12.0000000000MANA","46.66320000USDT","0.0466632000USDT"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","2687.8000000000MATIC","4405.30420000USDT","2.6878000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","732.0000000000MATIC","1199.74800000USDT","0.7320000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","715.0000000000MATIC","1172.60000000USDT","0.7150000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","610.3000000000MATIC","1000.28170000USDT","0.6103000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","173.6000000000MATIC","284.53040000USDT","0.1736000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","1830.9000000000MATIC","3000.84510000USDT","1.8309000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","196.9000000000MATIC","322.91600000USDT","0.1969000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","590.0000000000MATIC","967.01000000USDT","0.5900000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","590.0000000000MATIC","967.60000000USDT","0.5900000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","289.0000000000MATIC","473.67100000USDT","0.2890000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","2687.8000000000MATIC","4407.99200000USDT","2.6878000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","1000.0000000000MATIC","1640.00000000USDT","1.0000000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","1829.8000000000MATIC","3000.87200000USDT","1.8298000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","501.0000000000MATIC","821.13900000USDT","0.5010000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","256.3000000000MATIC","420.33200000USDT","0.2563000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","1565.6000000000MATIC","2566.01840000USDT","1.5656000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","2950.0000000000MATIC","4838.00000000USDT","2.9500000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","993.4000000000MATIC","1629.17600000USDT","0.9934000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","178.0000000000MATIC","291.92000000USDT","0.1780000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","640.9000000000MATIC","1050.43510000USDT","0.6409000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","1707.2000000000MATIC","2798.10080000USDT","1.7072000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","37.3000000000MATIC","61.13470000USDT","0.0373000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","151.5000000000MATIC","248.46000000USDT","0.1515000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","127.0000000000MATIC","208.15300000USDT","0.1270000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6400000000","151.5000000000MATIC","248.46000000USDT","0.1515000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","48.3000000000MATIC","79.16370000USDT","0.0483000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","127.0000000000MATIC","208.15300000USDT","0.1270000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","277.8000000000MATIC","455.31420000USDT","0.2778000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","671.8000000000MATIC","1101.08020000USDT","0.6718000000MATIC"
"2021-11-21 02:39:19","MATICUSDT","BUY","1.6390000000","315.0000000000MATIC","516.28500000USDT","0.3150000000MATIC"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7913000000","734.0000000000ALGO","1314.81420000USDT","0.7340000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7906000000","590.0000000000ALGO","1056.45400000USDT","0.5900000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7914000000","1083.0000000000ALGO","1940.08620000USDT","1.0830000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7907000000","1674.0000000000ALGO","2997.63180000USDT","1.6740000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7901000000","117.0000000000ALGO","209.44170000USDT","0.1170000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7910000000","140.0000000000ALGO","250.74000000USDT","0.1400000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7901000000","152.0000000000ALGO","272.09520000USDT","0.1520000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7910000000","1723.0000000000ALGO","3085.89300000USDT","1.7230000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7908000000","57.0000000000ALGO","102.07560000USDT","0.0570000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7910000000","203.0000000000ALGO","363.57300000USDT","0.2030000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7914000000","450.0000000000ALGO","806.13000000USDT","0.4500000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7911000000","577.0000000000ALGO","1033.46470000USDT","0.5770000000ALGO"
"2021-11-21 02:38:59","ALGOUSDT","BUY","1.7901000000","89.0000000000ALGO","159.31890000USDT","0.0890000000ALGO"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","23.7000000000MATIC","39.01020000USDT","0.0390102000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","97.1000000000MATIC","159.82660000USDT","0.1598266000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","256.3000000000MATIC","422.12610000USDT","0.4221261000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","2372.8000000000MATIC","3908.00160000USDT","3.9080016000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","1820.9000000000MATIC","2999.02230000USDT","2.9990223000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","16.7000000000MATIC","27.50490000USDT","0.0275049000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","15.8000000000MATIC","26.02260000USDT","0.0260226000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","27.1000000000MATIC","44.63370000USDT","0.0446337000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","1229.2000000000MATIC","2024.49240000USDT","2.0244924000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","14.4000000000MATIC","23.70240000USDT","0.0237024000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","1669.6000000000MATIC","2749.83120000USDT","2.7498312000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","13.8000000000MATIC","22.71480000USDT","0.0227148000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","133.9000000000MATIC","220.53330000USDT","0.2205333000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","311.3000000000MATIC","512.71110000USDT","0.5127111000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","60.7000000000MATIC","99.91220000USDT","0.0999122000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","2950.0000000000MATIC","4858.65000000USDT","4.8586500000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","171.1000000000MATIC","281.80170000USDT","0.2818017000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","16.1000000000MATIC","26.51670000USDT","0.0265167000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","174.7000000000MATIC","287.73090000USDT","0.2877309000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","8.5000000000MATIC","13.99950000USDT","0.0139995000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","435.0000000000MATIC","716.44500000USDT","0.7164450000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","22.6000000000MATIC","37.22220000USDT","0.0372222000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","18.1000000000MATIC","29.81070000USDT","0.0298107000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","18.2000000000MATIC","29.97540000USDT","0.0299754000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","19.1000000000MATIC","31.43860000USDT","0.0314386000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","590.0000000000MATIC","971.14000000USDT","0.9711400000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","84.0000000000MATIC","138.26400000USDT","0.1382640000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","18.2000000000MATIC","29.97540000USDT","0.0299754000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","280.1000000000MATIC","461.04460000USDT","0.4610446000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","30.1000000000MATIC","49.57470000USDT","0.0495747000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","21.4000000000MATIC","35.24580000USDT","0.0352458000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","16.4000000000MATIC","27.01080000USDT","0.0270108000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","27.7000000000MATIC","45.59420000USDT","0.0455942000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","44.8000000000MATIC","73.74080000USDT","0.0737408000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","16.1000000000MATIC","26.51670000USDT","0.0265167000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","16.2000000000MATIC","26.68140000USDT","0.0266814000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","18.4000000000MATIC","30.28640000USDT","0.0302864000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","1000.0000000000MATIC","1647.00000000USDT","1.6470000000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","18.0000000000MATIC","29.64600000USDT","0.0296460000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","19.0000000000MATIC","31.29300000USDT","0.0312930000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","630.1000000000MATIC","1037.77470000USDT","1.0377747000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","16.1000000000MATIC","26.51670000USDT","0.0265167000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","76.0000000000MATIC","125.17200000USDT","0.1251720000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","29.6000000000MATIC","48.75120000USDT","0.0487512000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","16.5000000000MATIC","27.17550000USDT","0.0271755000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","16.2000000000MATIC","26.68140000USDT","0.0266814000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","997.5000000000MATIC","1642.88250000USDT","1.6428825000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","1918.3000000000MATIC","3159.44010000USDT","3.1594401000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","993.1000000000MATIC","1635.63570000USDT","1.6356357000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","16.1000000000MATIC","26.51670000USDT","0.0265167000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6470000000","13.4000000000MATIC","22.06980000USDT","0.0220698000USDT"
"2021-11-21 02:32:50","MATICUSDT","SELL","1.6460000000","124.3000000000MATIC","204.59780000USDT","0.2045978000USDT"
"2021-11-21 01:46:32","MATICUSDT","BUY","1.6440000000","2950.0000000000MATIC","4849.80000000USDT","2.9500000000MATIC"
"2021-11-21 01:46:32","MATICUSDT","BUY","1.6450000000","57.7000000000MATIC","94.91650000USDT","0.0577000000MATIC"
"2021-11-21 01:46:32","MATICUSDT","BUY","1.6450000000","526.5000000000MATIC","866.09250000USDT","0.5265000000MATIC"
"2021-11-21 01:46:32","MATICUSDT","BUY","1.6440000000","12.2000000000MATIC","20.05680000USDT","0.0122000000MATIC"
